index, table #, collisions
233,0,19
233,1,19
233,2,19
233,3,19
233,4,19
233,5,10
233,6,10
233,7,10
233,8,10
233,9,10
234,0,19
234,1,19
234,2,19
234,3,19
234,4,19
234,5,10
234,6,10
234,7,10
234,8,10
234,9,10
235,0,19
235,1,19
235,2,19
235,3,19
235,4,19
235,5,10
235,6,10
235,7,10
235,8,10
235,9,10
236,0,19
236,1,19
236,2,19
236,3,19
236,4,19
236,5,10
236,6,10
236,7,10
236,8,10
236,9,10
237,0,19
237,1,19
237,2,19
237,3,19
237,4,19
237,5,10
237,6,10
237,7,10
237,8,10
237,9,10
238,0,19
238,1,19
238,2,19
238,3,19
238,4,19
238,5,10
238,6,10
238,7,10
238,8,10
238,9,10
239,0,19
239,1,19
239,2,19
239,3,19
239,4,19
239,5,10
239,6,10
239,7,10
239,8,10
239,9,10
240,0,19
240,1,19
240,2,19
240,3,19
240,4,19
240,5,10
240,6,10
240,7,10
240,8,10
240,9,10
241,0,19
241,1,19
241,2,19
241,3,19
241,4,19
241,5,10
241,6,10
241,7,10
241,8,10
241,9,10
242,0,19
242,1,19
242,2,19
242,3,19
242,4,19
242,5,10
242,6,10
242,7,10
242,8,10
242,9,10
243,0,19
243,1,19
243,2,19
243,3,19
243,4,19
243,5,10
243,6,10
243,7,10
243,8,10
243,9,10
244,0,19
244,1,19
244,2,19
244,3,19
244,4,19
244,5,10
244,6,10
244,7,10
244,8,10
244,9,10
245,0,19
245,1,19
245,2,19
245,3,19
245,4,19
245,5,10
245,6,10
245,7,10
245,8,10
245,9,10
246,0,19
246,1,19
246,2,19
246,3,19
246,4,19
246,5,10
246,6,10
246,7,10
246,8,10
246,9,10
247,0,19
247,1,19
247,2,19
247,3,19
247,4,19
247,5,10
247,6,10
247,7,10
247,8,10
247,9,10
248,0,19
248,1,19
248,2,19
248,3,19
248,4,19
248,5,10
248,6,10
248,7,10
248,8,10
248,9,10
249,0,19
249,1,19
249,2,19
249,3,19
249,4,19
249,5,10
249,6,10
249,7,10
249,8,10
249,9,10
250,0,19
250,1,19
250,2,19
250,3,19
250,4,19
250,5,10
250,6,10
250,7,10
250,8,10
250,9,10
251,0,19
251,1,19
251,2,19
251,3,19
251,4,19
251,5,10
251,6,10
251,7,10
251,8,10
251,9,10
252,0,19
252,1,19
252,2,19
252,3,19
252,4,19
252,5,10
252,6,10
252,7,10
252,8,10
252,9,10
253,0,19
253,1,19
253,2,19
253,3,19
253,4,19
253,5,10
253,6,10
253,7,10
253,8,10
253,9,10
254,0,19
254,1,19
254,2,19
254,3,19
254,4,19
254,5,10
254,6,10
254,7,10
254,8,10
254,9,10
255,0,19
255,1,19
255,2,19
255,3,19
255,4,19
255,5,10
255,6,10
255,7,10
255,8,10
255,9,10
256,0,19
256,1,19
256,2,19
256,3,19
256,4,19
256,5,10
256,6,10
256,7,10
256,8,10
256,9,10
257,0,20
257,1,20
257,2,20
257,3,20
257,4,20
257,5,10
257,6,10
257,7,10
257,8,10
257,9,10
258,0,20
258,1,20
258,2,20
258,3,20
258,4,20
258,5,10
258,6,10
258,7,10
258,8,10
258,9,10
259,0,20
259,1,20
259,2,20
259,3,20
259,4,20
259,5,10
259,6,10
259,7,10
259,8,10
259,9,10
260,0,20
260,1,20
260,2,20
260,3,20
260,4,20
260,5,10
260,6,10
260,7,10
260,8,10
260,9,10
261,0,20
261,1,20
261,2,20
261,3,20
261,4,20
261,5,10
261,6,10
261,7,10
261,8,10
261,9,10
262,0,20
262,1,20
262,2,20
262,3,20
262,4,20
262,5,10
262,6,10
262,7,10
262,8,10
262,9,10
263,0,20
263,1,20
263,2,20
263,3,20
263,4,20
263,5,10
263,6,10
263,7,10
263,8,10
263,9,10
264,0,20
264,1,20
264,2,20
264,3,20
264,4,20
264,5,11
264,6,11
264,7,11
264,8,11
264,9,11
265,0,20
265,1,20
265,2,20
265,3,20
265,4,20
265,5,11
265,6,11
265,7,11
265,8,11
265,9,11
266,0,20
266,1,20
266,2,20
266,3,20
266,4,20
266,5,11
266,6,11
266,7,11
266,8,11
266,9,11
267,0,20
267,1,20
267,2,20
267,3,20
267,4,20
267,5,11
267,6,11
267,7,11
267,8,11
267,9,11
268,0,20
268,1,20
268,2,20
268,3,20
268,4,20
268,5,11
268,6,11
268,7,11
268,8,11
268,9,11
269,0,20
269,1,20
269,2,20
269,3,20
269,4,20
269,5,11
269,6,11
269,7,11
269,8,11
269,9,11
270,0,20
270,1,20
270,2,20
270,3,20
270,4,20
270,5,11
270,6,11
270,7,11
270,8,11
270,9,11
271,0,20
271,1,20
271,2,20
271,3,20
271,4,20
271,5,11
271,6,11
271,7,11
271,8,11
271,9,11
272,0,20
272,1,20
272,2,20
272,3,20
272,4,20
272,5,11
272,6,11
272,7,11
272,8,11
272,9,11
273,0,21
273,1,21
273,2,21
273,3,21
273,4,21
273,5,11
273,6,11
273,7,11
273,8,11
273,9,11
274,0,21
274,1,21
274,2,21
274,3,21
274,4,21
274,5,11
274,6,11
274,7,11
274,8,11
274,9,11
275,0,21
275,1,21
275,2,21
275,3,21
275,4,21
275,5,12
275,6,12
275,7,12
275,8,12
275,9,12
276,0,21
276,1,21
276,2,21
276,3,21
276,4,21
276,5,12
276,6,12
276,7,12
276,8,12
276,9,12
277,0,21
277,1,21
277,2,21
277,3,21
277,4,21
277,5,13
277,6,13
277,7,13
277,8,13
277,9,13
278,0,21
278,1,21
278,2,21
278,3,21
278,4,21
278,5,13
278,6,13
278,7,13
278,8,13
278,9,13
279,0,21
279,1,21
279,2,21
279,3,21
279,4,21
279,5,13
279,6,13
279,7,13
279,8,13
279,9,13
280,0,21
280,1,21
280,2,21
280,3,21
280,4,21
280,5,13
280,6,13
280,7,13
280,8,13
280,9,13
281,0,21
281,1,21
281,2,21
281,3,21
281,4,21
281,5,14
281,6,14
281,7,14
281,8,14
281,9,14
282,0,22
282,1,22
282,2,22
282,3,22
282,4,22
282,5,14
282,6,14
282,7,14
282,8,14
282,9,14
283,0,22
283,1,22
283,2,22
283,3,22
283,4,22
283,5,14
283,6,14
283,7,14
283,8,14
283,9,14
284,0,22
284,1,22
284,2,22
284,3,22
284,4,22
284,5,14
284,6,14
284,7,14
284,8,14
284,9,14
285,0,22
285,1,22
285,2,22
285,3,22
285,4,22
285,5,14
285,6,14
285,7,14
285,8,14
285,9,14
286,0,22
286,1,22
286,2,22
286,3,22
286,4,22
286,5,14
286,6,14
286,7,14
286,8,14
286,9,14
287,0,22
287,1,22
287,2,22
287,3,22
287,4,22
287,5,14
287,6,14
287,7,14
287,8,14
287,9,14
288,0,22
288,1,22
288,2,22
288,3,22
288,4,22
288,5,14
288,6,14
288,7,14
288,8,14
288,9,14
289,0,22
289,1,22
289,2,22
289,3,22
289,4,22
289,5,14
289,6,14
289,7,14
289,8,14
289,9,14
290,0,22
290,1,22
290,2,22
290,3,22
290,4,22
290,5,14
290,6,14
290,7,14
290,8,14
290,9,14
291,0,22
291,1,22
291,2,22
291,3,22
291,4,22
291,5,14
291,6,14
291,7,14
291,8,14
291,9,14
292,0,22
292,1,22
292,2,22
292,3,22
292,4,22
292,5,14
292,6,14
292,7,14
292,8,14
292,9,14
293,0,22
293,1,22
293,2,22
293,3,22
293,4,22
293,5,14
293,6,14
293,7,14
293,8,14
293,9,14
294,0,22
294,1,22
294,2,22
294,3,22
294,4,22
294,5,14
294,6,14
294,7,14
294,8,14
294,9,14
295,0,22
295,1,22
295,2,22
295,3,22
295,4,22
295,5,14
295,6,14
295,7,14
295,8,14
295,9,14
296,0,22
296,1,22
296,2,22
296,3,22
296,4,22
296,5,14
296,6,14
296,7,14
296,8,14
296,9,14
297,0,22
297,1,22
297,2,22
297,3,22
297,4,22
297,5,14
297,6,14
297,7,14
297,8,14
297,9,14
298,0,22
298,1,22
298,2,22
298,3,22
298,4,22
298,5,14
298,6,14
298,7,14
298,8,14
298,9,14
299,0,22
299,1,22
299,2,22
299,3,22
299,4,22
299,5,14
299,6,14
299,7,14
299,8,14
299,9,14
300,0,22
300,1,22
300,2,22
300,3,22
300,4,22
300,5,14
300,6,14
300,7,14
300,8,14
300,9,14
301,0,22
301,1,22
301,2,22
301,3,22
301,4,22
301,5,14
301,6,14
301,7,14
301,8,14
301,9,14
302,0,22
302,1,22
302,2,22
302,3,22
302,4,22
302,5,15
302,6,15
302,7,15
302,8,15
302,9,15
303,0,22
303,1,22
303,2,22
303,3,22
303,4,22
303,5,15
303,6,15
303,7,15
303,8,15
303,9,15
304,0,22
304,1,22
304,2,22
304,3,22
304,4,22
304,5,15
304,6,15
304,7,15
304,8,15
304,9,15
305,0,22
305,1,22
305,2,22
305,3,22
305,4,22
305,5,15
305,6,15
305,7,15
305,8,15
305,9,15
306,0,22
306,1,22
306,2,22
306,3,22
306,4,22
306,5,16
306,6,16
306,7,16
306,8,16
306,9,16
307,0,22
307,1,22
307,2,22
307,3,22
307,4,22
307,5,16
307,6,16
307,7,16
307,8,16
307,9,16
308,0,23
308,1,23
308,2,23
308,3,23
308,4,23
308,5,16
308,6,16
308,7,16
308,8,16
308,9,16
309,0,23
309,1,23
309,2,23
309,3,23
309,4,23
309,5,17
309,6,17
309,7,17
309,8,17
309,9,17
310,0,23
310,1,23
310,2,23
310,3,23
310,4,23
310,5,17
310,6,17
310,7,17
310,8,17
310,9,17
311,0,23
311,1,23
311,2,23
311,3,23
311,4,23
311,5,17
311,6,17
311,7,17
311,8,17
311,9,17
312,0,23
312,1,23
312,2,23
312,3,23
312,4,23
312,5,17
312,6,17
312,7,17
312,8,17
312,9,17
313,0,24
313,1,24
313,2,24
313,3,24
313,4,24
313,5,17
313,6,17
313,7,17
313,8,17
313,9,17
314,0,24
314,1,24
314,2,24
314,3,24
314,4,24
314,5,17
314,6,17
314,7,17
314,8,17
314,9,17
315,0,24
315,1,24
315,2,24
315,3,24
315,4,24
315,5,18
315,6,18
315,7,18
315,8,18
315,9,18
316,0,24
316,1,24
316,2,24
316,3,24
316,4,24
316,5,18
316,6,18
316,7,18
316,8,18
316,9,18
317,0,24
317,1,24
317,2,24
317,3,24
317,4,24
317,5,18
317,6,18
317,7,18
317,8,18
317,9,18
318,0,24
318,1,24
318,2,24
318,3,24
318,4,24
318,5,18
318,6,18
318,7,18
318,8,18
318,9,18
319,0,24
319,1,24
319,2,24
319,3,24
319,4,24
319,5,19
319,6,19
319,7,19
319,8,19
319,9,19
320,0,26
320,1,26
320,2,26
320,3,26
320,4,26
320,5,19
320,6,19
320,7,19
320,8,19
320,9,19
321,0,26
321,1,26
321,2,26
321,3,26
321,4,26
321,5,19
321,6,19
321,7,19
321,8,19
321,9,19
322,0,26
322,1,26
322,2,26
322,3,26
322,4,26
322,5,19
322,6,19
322,7,19
322,8,19
322,9,19
323,0,26
323,1,26
323,2,26
323,3,26
323,4,26
323,5,19
323,6,19
323,7,19
323,8,19
323,9,19
324,0,26
324,1,26
324,2,26
324,3,26
324,4,26
324,5,19
324,6,19
324,7,19
324,8,19
324,9,19
325,0,26
325,1,26
325,2,26
325,3,26
325,4,26
325,5,19
325,6,19
325,7,19
325,8,19
325,9,19
326,0,26
326,1,26
326,2,26
326,3,26
326,4,26
326,5,19
326,6,19
326,7,19
326,8,19
326,9,19
327,0,26
327,1,26
327,2,26
327,3,26
327,4,26
327,5,19
327,6,19
327,7,19
327,8,19
327,9,19
328,0,26
328,1,26
328,2,26
328,3,26
328,4,26
328,5,19
328,6,19
328,7,19
328,8,19
328,9,19
329,0,27
329,1,27
329,2,27
329,3,27
329,4,27
329,5,20
329,6,20
329,7,20
329,8,20
329,9,20
330,0,27
330,1,27
330,2,27
330,3,27
330,4,27
330,5,20
330,6,20
330,7,20
330,8,20
330,9,20
331,0,27
331,1,27
331,2,27
331,3,27
331,4,27
331,5,20
331,6,20
331,7,20
331,8,20
331,9,20
332,0,28
332,1,28
332,2,28
332,3,28
332,4,28
332,5,20
332,6,20
332,7,20
332,8,20
332,9,20
333,0,28
333,1,28
333,2,28
333,3,28
333,4,28
333,5,20
333,6,20
333,7,20
333,8,20
333,9,20
334,0,28
334,1,28
334,2,28
334,3,28
334,4,28
334,5,20
334,6,20
334,7,20
334,8,20
334,9,20
335,0,28
335,1,28
335,2,28
335,3,28
335,4,28
335,5,20
335,6,20
335,7,20
335,8,20
335,9,20
336,0,28
336,1,28
336,2,28
336,3,28
336,4,28
336,5,20
336,6,20
336,7,20
336,8,20
336,9,20
337,0,28
337,1,28
337,2,28
337,3,28
337,4,28
337,5,21
337,6,21
337,7,21
337,8,21
337,9,21
338,0,28
338,1,28
338,2,28
338,3,28
338,4,28
338,5,21
338,6,21
338,7,21
338,8,21
338,9,21
339,0,28
339,1,28
339,2,28
339,3,28
339,4,28
339,5,21
339,6,21
339,7,21
339,8,21
339,9,21
340,0,28
340,1,28
340,2,28
340,3,28
340,4,28
340,5,21
340,6,21
340,7,21
340,8,21
340,9,21
341,0,28
341,1,28
341,2,28
341,3,28
341,4,28
341,5,21
341,6,21
341,7,21
341,8,21
341,9,21
342,0,28
342,1,28
342,2,28
342,3,28
342,4,28
342,5,21
342,6,21
342,7,21
342,8,21
342,9,21
343,0,28
343,1,28
343,2,28
343,3,28
343,4,28
343,5,21
343,6,21
343,7,21
343,8,21
343,9,21
344,0,28
344,1,28
344,2,28
344,3,28
344,4,28
344,5,22
344,6,22
344,7,22
344,8,22
344,9,22
345,0,28
345,1,28
345,2,28
345,3,28
345,4,28
345,5,22
345,6,22
345,7,22
345,8,22
345,9,22
346,0,28
346,1,28
346,2,28
346,3,28
346,4,28
346,5,22
346,6,22
346,7,22
346,8,22
346,9,22
347,0,29
347,1,29
347,2,29
347,3,29
347,4,29
347,5,23
347,6,23
347,7,23
347,8,23
347,9,23
348,0,29
348,1,29
348,2,29
348,3,29
348,4,29
348,5,23
348,6,23
348,7,23
348,8,23
348,9,23
349,0,30
349,1,30
349,2,30
349,3,30
349,4,30
349,5,23
349,6,23
349,7,23
349,8,23
349,9,23
350,0,30
350,1,30
350,2,30
350,3,30
350,4,30
350,5,23
350,6,23
350,7,23
350,8,23
350,9,23
351,0,31
351,1,31
351,2,31
351,3,31
351,4,31
351,5,23
351,6,23
351,7,23
351,8,23
351,9,23
352,0,31
352,1,31
352,2,31
352,3,31
352,4,31
352,5,23
352,6,23
352,7,23
352,8,23
352,9,23
353,0,31
353,1,31
353,2,31
353,3,31
353,4,31
353,5,23
353,6,23
353,7,23
353,8,23
353,9,23
354,0,31
354,1,31
354,2,31
354,3,31
354,4,31
354,5,23
354,6,23
354,7,23
354,8,23
354,9,23
355,0,31
355,1,31
355,2,31
355,3,31
355,4,31
355,5,23
355,6,23
355,7,23
355,8,23
355,9,23
356,0,31
356,1,31
356,2,31
356,3,31
356,4,31
356,5,23
356,6,23
356,7,23
356,8,23
356,9,23
357,0,31
357,1,31
357,2,31
357,3,31
357,4,31
357,5,23
357,6,23
357,7,23
357,8,23
357,9,23
358,0,31
358,1,31
358,2,31
358,3,31
358,4,31
358,5,23
358,6,23
358,7,23
358,8,23
358,9,23
359,0,31
359,1,31
359,2,31
359,3,31
359,4,31
359,5,23
359,6,23
359,7,23
359,8,23
359,9,23
360,0,31
360,1,31
360,2,31
360,3,31
360,4,31
360,5,23
360,6,23
360,7,23
360,8,23
360,9,23
361,0,31
361,1,31
361,2,31
361,3,31
361,4,31
361,5,23
361,6,23
361,7,23
361,8,23
361,9,23
362,0,31
362,1,31
362,2,31
362,3,31
362,4,31
362,5,23
362,6,23
362,7,23
362,8,23
362,9,23
363,0,31
363,1,31
363,2,31
363,3,31
363,4,31
363,5,23
363,6,23
363,7,23
363,8,23
363,9,23
364,0,31
364,1,31
364,2,31
364,3,31
364,4,31
364,5,23
364,6,23
364,7,23
364,8,23
364,9,23
365,0,31
365,1,31
365,2,31
365,3,31
365,4,31
365,5,23
365,6,23
365,7,23
365,8,23
365,9,23
366,0,32
366,1,32
366,2,32
366,3,32
366,4,32
366,5,23
366,6,23
366,7,23
366,8,23
366,9,23
367,0,32
367,1,32
367,2,32
367,3,32
367,4,32
367,5,23
367,6,23
367,7,23
367,8,23
367,9,23
368,0,32
368,1,32
368,2,32
368,3,32
368,4,32
368,5,23
368,6,23
368,7,23
368,8,23
368,9,23
369,0,32
369,1,32
369,2,32
369,3,32
369,4,32
369,5,23
369,6,23
369,7,23
369,8,23
369,9,23
370,0,32
370,1,32
370,2,32
370,3,32
370,4,32
370,5,23
370,6,23
370,7,23
370,8,23
370,9,23
371,0,32
371,1,32
371,2,32
371,3,32
371,4,32
371,5,23
371,6,23
371,7,23
371,8,23
371,9,23
372,0,33
372,1,33
372,2,33
372,3,33
372,4,33
372,5,23
372,6,23
372,7,23
372,8,23
372,9,23
373,0,33
373,1,33
373,2,33
373,3,33
373,4,33
373,5,24
373,6,24
373,7,24
373,8,24
373,9,24
374,0,33
374,1,33
374,2,33
374,3,33
374,4,33
374,5,24
374,6,24
374,7,24
374,8,24
374,9,24
375,0,33
375,1,33
375,2,33
375,3,33
375,4,33
375,5,24
375,6,24
375,7,24
375,8,24
375,9,24
376,0,33
376,1,33
376,2,33
376,3,33
376,4,33
376,5,24
376,6,24
376,7,24
376,8,24
376,9,24
377,0,33
377,1,33
377,2,33
377,3,33
377,4,33
377,5,24
377,6,24
377,7,24
377,8,24
377,9,24
378,0,33
378,1,33
378,2,33
378,3,33
378,4,33
378,5,25
378,6,25
378,7,25
378,8,25
378,9,25
379,0,33
379,1,33
379,2,33
379,3,33
379,4,33
379,5,26
379,6,26
379,7,26
379,8,26
379,9,26
380,0,33
380,1,33
380,2,33
380,3,33
380,4,33
380,5,26
380,6,26
380,7,26
380,8,26
380,9,26
381,0,33
381,1,33
381,2,33
381,3,33
381,4,33
381,5,26
381,6,26
381,7,26
381,8,26
381,9,26
382,0,33
382,1,33
382,2,33
382,3,33
382,4,33
382,5,26
382,6,26
382,7,26
382,8,26
382,9,26
383,0,33
383,1,33
383,2,33
383,3,33
383,4,33
383,5,26
383,6,26
383,7,26
383,8,26
383,9,26
384,0,33
384,1,33
384,2,33
384,3,33
384,4,33
384,5,26
384,6,26
384,7,26
384,8,26
384,9,26
385,0,33
385,1,33
385,2,33
385,3,33
385,4,33
385,5,26
385,6,26
385,7,26
385,8,26
385,9,26
386,0,33
386,1,33
386,2,33
386,3,33
386,4,33
386,5,26
386,6,26
386,7,26
386,8,26
386,9,26
387,0,33
387,1,33
387,2,33
387,3,33
387,4,33
387,5,26
387,6,26
387,7,26
387,8,26
387,9,26
388,0,33
388,1,33
388,2,33
388,3,33
388,4,33
388,5,26
388,6,26
388,7,26
388,8,26
388,9,26
389,0,33
389,1,33
389,2,33
389,3,33
389,4,33
389,5,26
389,6,26
389,7,26
389,8,26
389,9,26
390,0,34
390,1,34
390,2,34
390,3,34
390,4,34
390,5,26
390,6,26
390,7,26
390,8,26
390,9,26
391,0,34
391,1,34
391,2,34
391,3,34
391,4,34
391,5,26
391,6,26
391,7,26
391,8,26
391,9,26
392,0,35
392,1,35
392,2,35
392,3,35
392,4,35
392,5,26
392,6,26
392,7,26
392,8,26
392,9,26
393,0,35
393,1,35
393,2,35
393,3,35
393,4,35
393,5,26
393,6,26
393,7,26
393,8,26
393,9,26
394,0,35
394,1,35
394,2,35
394,3,35
394,4,35
394,5,27
394,6,27
394,7,27
394,8,27
394,9,27
395,0,35
395,1,35
395,2,35
395,3,35
395,4,35
395,5,28
395,6,28
395,7,28
395,8,28
395,9,28
396,0,37
396,1,37
396,2,37
396,3,37
396,4,37
396,5,28
396,6,28
396,7,28
396,8,28
396,9,28
397,0,39
397,1,39
397,2,39
397,3,39
397,4,39
397,5,28
397,6,28
397,7,28
397,8,28
397,9,28
398,0,39
398,1,39
398,2,39
398,3,39
398,4,39
398,5,28
398,6,28
398,7,28
398,8,28
398,9,28
399,0,39
399,1,39
399,2,39
399,3,39
399,4,39
399,5,28
399,6,28
399,7,28
399,8,28
399,9,28
400,0,39
400,1,39
400,2,39
400,3,39
400,4,39
400,5,28
400,6,28
400,7,28
400,8,28
400,9,28
401,0,39
401,1,39
401,2,39
401,3,39
401,4,39
401,5,28
401,6,28
401,7,28
401,8,28
401,9,28
402,0,41
402,1,41
402,2,41
402,3,41
402,4,41
402,5,28
402,6,28
402,7,28
402,8,28
402,9,28
403,0,41
403,1,41
403,2,41
403,3,41
403,4,41
403,5,28
403,6,28
403,7,28
403,8,28
403,9,28
404,0,41
404,1,41
404,2,41
404,3,41
404,4,41
404,5,28
404,6,28
404,7,28
404,8,28
404,9,28
405,0,41
405,1,41
405,2,41
405,3,41
405,4,41
405,5,28
405,6,28
405,7,28
405,8,28
405,9,28
406,0,41
406,1,41
406,2,41
406,3,41
406,4,41
406,5,28
406,6,28
406,7,28
406,8,28
406,9,28
407,0,44
407,1,44
407,2,44
407,3,44
407,4,44
407,5,28
407,6,28
407,7,28
407,8,28
407,9,28
408,0,44
408,1,44
408,2,44
408,3,44
408,4,44
408,5,28
408,6,28
408,7,28
408,8,28
408,9,28
409,0,44
409,1,44
409,2,44
409,3,44
409,4,44
409,5,28
409,6,28
409,7,28
409,8,28
409,9,28
410,0,44
410,1,44
410,2,44
410,3,44
410,4,44
410,5,28
410,6,28
410,7,28
410,8,28
410,9,28
411,0,44
411,1,44
411,2,44
411,3,44
411,4,44
411,5,28
411,6,28
411,7,28
411,8,28
411,9,28
412,0,44
412,1,44
412,2,44
412,3,44
412,4,44
412,5,28
412,6,28
412,7,28
412,8,28
412,9,28
413,0,44
413,1,44
413,2,44
413,3,44
413,4,44
413,5,28
413,6,28
413,7,28
413,8,28
413,9,28
414,0,45
414,1,45
414,2,45
414,3,45
414,4,45
414,5,28
414,6,28
414,7,28
414,8,28
414,9,28
415,0,45
415,1,45
415,2,45
415,3,45
415,4,45
415,5,28
415,6,28
415,7,28
415,8,28
415,9,28
416,0,46
416,1,46
416,2,46
416,3,46
416,4,46
416,5,29
416,6,29
416,7,29
416,8,29
416,9,29
417,0,46
417,1,46
417,2,46
417,3,46
417,4,46
417,5,29
417,6,29
417,7,29
417,8,29
417,9,29
418,0,46
418,1,46
418,2,46
418,3,46
418,4,46
418,5,29
418,6,29
418,7,29
418,8,29
418,9,29
419,0,46
419,1,46
419,2,46
419,3,46
419,4,46
419,5,29
419,6,29
419,7,29
419,8,29
419,9,29
420,0,46
420,1,46
420,2,46
420,3,46
420,4,46
420,5,30
420,6,30
420,7,30
420,8,30
420,9,30
421,0,46
421,1,46
421,2,46
421,3,46
421,4,46
421,5,30
421,6,30
421,7,30
421,8,30
421,9,30
422,0,46
422,1,46
422,2,46
422,3,46
422,4,46
422,5,30
422,6,30
422,7,30
422,8,30
422,9,30
423,0,47
423,1,47
423,2,47
423,3,47
423,4,47
423,5,30
423,6,30
423,7,30
423,8,30
423,9,30
424,0,48
424,1,48
424,2,48
424,3,48
424,4,48
424,5,30
424,6,30
424,7,30
424,8,30
424,9,30
425,0,49
425,1,49
425,2,49
425,3,49
425,4,49
425,5,31
425,6,31
425,7,31
425,8,31
425,9,31
426,0,50
426,1,50
426,2,50
426,3,50
426,4,50
426,5,31
426,6,31
426,7,31
426,8,31
426,9,31
427,0,50
427,1,50
427,2,50
427,3,50
427,4,50
427,5,31
427,6,31
427,7,31
427,8,31
427,9,31
428,0,50
428,1,50
428,2,50
428,3,50
428,4,50
428,5,31
428,6,31
428,7,31
428,8,31
428,9,31
429,0,50
429,1,50
429,2,50
429,3,50
429,4,50
429,5,31
429,6,31
429,7,31
429,8,31
429,9,31
430,0,50
430,1,50
430,2,50
430,3,50
430,4,50
430,5,31
430,6,31
430,7,31
430,8,31
430,9,31
431,0,50
431,1,50
431,2,50
431,3,50
431,4,50
431,5,31
431,6,31
431,7,31
431,8,31
431,9,31
432,0,50
432,1,50
432,2,50
432,3,50
432,4,50
432,5,31
432,6,31
432,7,31
432,8,31
432,9,31
433,0,50
433,1,50
433,2,50
433,3,50
433,4,50
433,5,31
433,6,31
433,7,31
433,8,31
433,9,31
434,0,50
434,1,50
434,2,50
434,3,50
434,4,50
434,5,32
434,6,32
434,7,32
434,8,32
434,9,32
435,0,51
435,1,51
435,2,51
435,3,51
435,4,51
435,5,32
435,6,32
435,7,32
435,8,32
435,9,32
436,0,51
436,1,51
436,2,51
436,3,51
436,4,51
436,5,32
436,6,32
436,7,32
436,8,32
436,9,32
437,0,51
437,1,51
437,2,51
437,3,51
437,4,51
437,5,32
437,6,32
437,7,32
437,8,32
437,9,32
438,0,51
438,1,51
438,2,51
438,3,51
438,4,51
438,5,32
438,6,32
438,7,32
438,8,32
438,9,32
439,0,51
439,1,51
439,2,51
439,3,51
439,4,51
439,5,32
439,6,32
439,7,32
439,8,32
439,9,32
440,0,51
440,1,51
440,2,51
440,3,51
440,4,51
440,5,32
440,6,32
440,7,32
440,8,32
440,9,32
441,0,51
441,1,51
441,2,51
441,3,51
441,4,51
441,5,32
441,6,32
441,7,32
441,8,32
441,9,32
442,0,53
442,1,53
442,2,53
442,3,53
442,4,53
442,5,32
442,6,32
442,7,32
442,8,32
442,9,32
443,0,54
443,1,54
443,2,54
443,3,54
443,4,54
443,5,32
443,6,32
443,7,32
443,8,32
443,9,32
444,0,54
444,1,54
444,2,54
444,3,54
444,4,54
444,5,32
444,6,32
444,7,32
444,8,32
444,9,32
445,0,54
445,1,54
445,2,54
445,3,54
445,4,54
445,5,32
445,6,32
445,7,32
445,8,32
445,9,32
446,0,54
446,1,54
446,2,54
446,3,54
446,4,54
446,5,32
446,6,32
446,7,32
446,8,32
446,9,32
447,0,54
447,1,54
447,2,54
447,3,54
447,4,54
447,5,32
447,6,32
447,7,32
447,8,32
447,9,32
448,0,54
448,1,54
448,2,54
448,3,54
448,4,54
448,5,32
448,6,32
448,7,32
448,8,32
448,9,32
449,0,54
449,1,54
449,2,54
449,3,54
449,4,54
449,5,32
449,6,32
449,7,32
449,8,32
449,9,32
450,0,54
450,1,54
450,2,54
450,3,54
450,4,54
450,5,32
450,6,32
450,7,32
450,8,32
450,9,32
451,0,56
451,1,56
451,2,56
451,3,56
451,4,56
451,5,34
451,6,34
451,7,34
451,8,34
451,9,34
452,0,56
452,1,56
452,2,56
452,3,56
452,4,56
452,5,34
452,6,34
452,7,34
452,8,34
452,9,34
453,0,56
453,1,56
453,2,56
453,3,56
453,4,56
453,5,34
453,6,34
453,7,34
453,8,34
453,9,34
454,0,56
454,1,56
454,2,56
454,3,56
454,4,56
454,5,34
454,6,34
454,7,34
454,8,34
454,9,34
455,0,56
455,1,56
455,2,56
455,3,56
455,4,56
455,5,34
455,6,34
455,7,34
455,8,34
455,9,34
456,0,56
456,1,56
456,2,56
456,3,56
456,4,56
456,5,34
456,6,34
456,7,34
456,8,34
456,9,34
457,0,56
457,1,56
457,2,56
457,3,56
457,4,56
457,5,34
457,6,34
457,7,34
457,8,34
457,9,34
458,0,56
458,1,56
458,2,56
458,3,56
458,4,56
458,5,34
458,6,34
458,7,34
458,8,34
458,9,34
459,0,56
459,1,56
459,2,56
459,3,56
459,4,56
459,5,36
459,6,36
459,7,36
459,8,36
459,9,36
460,0,56
460,1,56
460,2,56
460,3,56
460,4,56
460,5,36
460,6,36
460,7,36
460,8,36
460,9,36
461,0,56
461,1,56
461,2,56
461,3,56
461,4,56
461,5,36
461,6,36
461,7,36
461,8,36
461,9,36
462,0,56
462,1,56
462,2,56
462,3,56
462,4,56
462,5,36
462,6,36
462,7,36
462,8,36
462,9,36
463,0,58
463,1,58
463,2,58
463,3,58
463,4,58
463,5,36
463,6,36
463,7,36
463,8,36
463,9,36
464,0,58
464,1,58
464,2,58
464,3,58
464,4,58
464,5,36
464,6,36
464,7,36
464,8,36
464,9,36
465,0,58
465,1,58
465,2,58
465,3,58
465,4,58
465,5,36
465,6,36
465,7,36
465,8,36
465,9,36
466,0,58
